Type,Make_Model,Combined_LP100km
Special Purpose Vehicle 4WD,Lincoln_MKT HEARSE AWD,14.488206476992978
Special Purpose Vehicle 4WD,Lincoln_MKT LIMO AWD,15.214889442306239
Special Purpose Vehicle 4WD,Lincoln_MKT LIVERY AWD,13.06747685185185
Special Purpose Vehicle cab chassis,Chevrolet_C10 SILVERADO 2WD CAB CHASSIS,13.836151960784312
Special Purpose Vehicle cab chassis,Chevrolet_C10 SILVERADO 2WD CAB CHASSIS,14.700911458333332
Special Purpose Vehicle cab chassis,Chevrolet_COLORADO CAB CHASSIS 2WD,15.24032366401662
Special Purpose Vehicle cab chassis,Chevrolet_K10 SILVERADO 4WD CAB CHASSIS,15.68097222222222
Special Purpose Vehicle cab chassis,Chevrolet_K10 SILVERADO 4WD CAB CHASSIS,15.68097222222222
Special Purpose Vehicle cab chassis,GMC_C10 SIERRA 2WD CAB CHASSIS,13.836151960784312
Special Purpose Vehicle cab chassis,GMC_C10 SIERRA 2WD CAB CHASSIS,14.700911458333332
Special Purpose Vehicle cab chassis,GMC_CANYON CAB CHASSIS 2WD,15.24032366401662
Special Purpose Vehicle cab chassis,GMC_K10 SIERRA 4WD CAB CHASSIS,15.68097222222222
Special Purpose Vehicle cab chassis,GMC_K10 SIERRA 4WD CAB CHASSIS,15.68097222222222
"Special Purpose Vehicle, minivan 2WD",Chrysler_Pacifica,10.573723020396907
"Special Purpose Vehicle, minivan 2WD",Chrysler_Pacifica,10.606526908485295
"Special Purpose Vehicle, minivan 2WD",Dodge_Grand Caravan,11.794875330749186
"Special Purpose Vehicle, minivan 2WD",Dodge_Grand Caravan,11.794875330749186
"Special Purpose Vehicle, minivan 2WD",Honda_ODYSSEY FWD,10.5226829090074
"Special Purpose Vehicle, minivan 2WD",Honda_ODYSSEY FWD,10.723498750066483
"Special Purpose Vehicle, minivan 2WD",KIA MOTORS CORPORATION_Sedona,11.461861137506192
"Special Purpose Vehicle, minivan 2WD",TOYOTA_SIENNA,10.786592039572842
"Special Purpose Vehicle, minivan 4WD",TOYOTA_SIENNA AWD,11.683501223578808
Small SUV 2WD,Acura_MDX FWD,10.226721014492753
Small SUV 2WD,Acura_RDX FWD,9.800607638888888
Small SUV 2WD,Acura_RDX FWD A-SPEC,9.950402658916662
Small SUV 2WD,ALFA ROMEO_Stelvio,9.287254638732927
Small SUV 2WD,Buick_ENCORE,8.7174951850438
Small SUV 2WD,Buick_ENCORE,8.2799878670966
Small SUV 2WD,Buick_ENVISION FWD,9.525557175447831
Small SUV 2WD,Cadillac_XT4 FWD,8.881082553958418
Small SUV 2WD,Cadillac_XT5,10.729172843617102
Small SUV 2WD,Chevrolet_BLAZER FWD,9.891693651260914
Small SUV 2WD,Chevrolet_BLAZER FWD,10.691669166689392
Small SUV 2WD,Chevrolet_EQUINOX FWD,8.34683281228006
Small SUV 2WD,Chevrolet_EQUINOX FWD,7.406443815383581
Small SUV 2WD,Chevrolet_EQUINOX FWD,9.272500121549472
Small SUV 2WD,Chevrolet_TRAX,8.395693309680265
Small SUV 2WD,Dodge_Journey,11.124886290720532
Small SUV 2WD,Dodge_Journey,12.07845286939613
Small SUV 2WD,Ford_ECOSPORT FWD,8.369315243639193
Small SUV 2WD,Ford_EDGE FWD,9.594564369063255
Small SUV 2WD,Ford_ESCAPE FWD,9.001361728725778
Small SUV 2WD,Ford_ESCAPE FWD,9.528644250894605
Small SUV 2WD,Ford_ESCAPE FWD,9.739895622839851
Small SUV 2WD,Ford_ESCAPE FWD FFV,9.739895622839851
Small SUV 2WD,GMC_TERRAIN FWD,8.433622802834458
Small SUV 2WD,GMC_TERRAIN FWD,7.406443815383581
Small SUV 2WD,GMC_TERRAIN FWD,9.800607638888888
Small SUV 2WD,Honda_CR-V FWD,7.752674155180103
Small SUV 2WD,Honda_CR-V FWD,8.298596288207808
Small SUV 2WD,Honda_PASSPORT FWD,10.756649700384292
Small SUV 2WD,Honda_PILOT FWD,10.522447540142675
Small SUV 2WD,Honda_PILOT FWD,10.360871780414817
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Kona FWD,7.970781824671744
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Kona FWD,7.8896120957607145
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Santa Fe FWD,10.843729206333107
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Santa Fe FWD,9.559897389209745
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Santa Fe XL FWD,11.472315163457347
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Santa Fe XL Ultimate FWD,11.936494041426673
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Tucson FWD,9.08459049781911
Small SUV 2WD,HYUNDAI MOTOR COMPANY_Tucson FWD,9.59252968252544
Small SUV 2WD,INFINITI_QX50,8.857571523970194
Small SUV 2WD,INFINITI_QX60 FWD,10.546793262188743
Small SUV 2WD,Jeep_Cherokee FWD,9.120662266892083
Small SUV 2WD,Jeep_Cherokee FWD,9.326953833383559
Small SUV 2WD,Jeep_Cherokee FWD,10.236557010576828
Small SUV 2WD,Jeep_Compass 4X2,9.259942732589801
Small SUV 2WD,Jeep_Compass 4X2,8.988806088978055
Small SUV 2WD,Jeep_Renegade 4x2,8.72732810171357
Small SUV 2WD,Jeep_Renegade 4x2,9.45677505903417
Small SUV 2WD,KIA MOTORS CORPORATION_Sorento FWD,9.593546917910649
Small SUV 2WD,KIA MOTORS CORPORATION_Sorento FWD,10.929994903988982
Small SUV 2WD,KIA MOTORS CORPORATION_Sportage FE FWD,9.27162291956551
Small SUV 2WD,KIA MOTORS CORPORATION_Sportage FWD,10.374352562038634
Small SUV 2WD,KIA MOTORS CORPORATION_Sportage FWD,9.430424195770739
Small SUV 2WD,LEXUS_NX 300,9.558071572730842
Small SUV 2WD,LEXUS_RX 350,10.401051685128271
Small SUV 2WD,LEXUS_RX 350L,10.69482903126558
Small SUV 2WD,Lincoln_MKC  FWD,10.377693900541498
Small SUV 2WD,Lincoln_NAUTILUS FWD,10.226721014492753
Small SUV 2WD,Lincoln_NAUTILUS FWD,10.459141324534917
Small SUV 2WD,MAZDA_CX-5 2WD,8.538540237312171
Small SUV 2WD,MAZDA_CX-5 2WD,9.424340831203104
Small SUV 2WD,MAZDA_CX-9 2WD,9.633545897122948
Small SUV 2WD,Mercedes-Benz_GLA 250,8.578493945218236
Small SUV 2WD,Mercedes-Benz_GLC 300,9.816436642975686
Small SUV 2WD,Mitsubishi Motors Corporation_ECLIPSE CROSS 2WD,9.046714743589742
Small SUV 2WD,Mitsubishi Motors Corporation_ECLIPSE CROSS ES 2WD,8.711651234567901
Small SUV 2WD,Mitsubishi Motors Corporation_OUTLANDER 2WD,8.600104691495247
Small SUV 2WD,Mitsubishi Motors Corporation_OUTLANDER SPORT 2WD,8.8432851719985
Small SUV 2WD,Mitsubishi Motors Corporation_OUTLANDER SPORT 2WD,9.408583333333333
Small SUV 2WD,Mitsubishi Motors Corporation_OUTLANDER SPORT 2WD,9.408583333333333
Small SUV 2WD,NISSAN_PATHFINDER 2WD,10.434827775387102
Small SUV 2WD,NISSAN_ROGUE FWD,8.237679560590937
Small SUV 2WD,NISSAN_ROGUE FWD Hybrid,6.831992870227291
Small SUV 2WD,TOYOTA_HIGHLANDER,10.912905535605477
Small SUV 2WD,TOYOTA_HIGHLANDER,10.291377713606497
Small SUV 2WD,TOYOTA_HIGHLANDER LE/XLE/SE/LTD,10.096216442820984
Small SUV 2WD,TOYOTA_RAV4,7.767677084571725
Small SUV 2WD,Volkswagen_Atlas,10.460583271813023
Small SUV 2WD,Volkswagen_Atlas,12.128339125562464
Small SUV 2WD,Volkswagen_Tiguan,9.46251969559824
Small SUV 2WD,"Volvo Cars of North America, LLC_XC40 FWD",8.806170801167093
Small SUV 2WD,"Volvo Cars of North America, LLC_XC60 FWD",9.651610895686725
Small SUV 4WD,Acura_MDX AWD,8.772637309493527
Small SUV 4WD,Acura_MDX AWD,10.661912467741251
Small SUV 4WD,Acura_MDX AWD A-spec,11.017334519934112
Small SUV 4WD,Acura_RDX AWD,10.226721014492753
Small SUV 4WD,Acura_RDX AWD A-SPEC,10.257046194546193
Small SUV 4WD,ALFA ROMEO_Stelvio AWD,9.634887572639489
Small SUV 4WD,ALFA ROMEO_Stelvio AWD,12.447521145891214
Small SUV 4WD,Audi_Q5,9.923535434078536
Small SUV 4WD,Audi_SQ5,11.460297468529172
Small SUV 4WD,BMW_X3 M40i,10.37998373079616
Small SUV 4WD,BMW_X3 sDrive30i,9.095304659636803
Small SUV 4WD,BMW_X3 xDrive30i,9.555004217969495
Small SUV 4WD,BMW_X4 M40i,10.37998373079616
Small SUV 4WD,BMW_X4 xDrive30i,9.555004217969495
Small SUV 4WD,Buick_ENCORE AWD,9.131213589343437
Small SUV 4WD,Buick_ENCORE AWD,8.751649514199464
Small SUV 4WD,Buick_ENVISION AWD,10.650567285647227
Small SUV 4WD,Buick_ENVISION AWD,9.956931462855723
Small SUV 4WD,Cadillac_XT4 AWD,9.658229242801259
Small SUV 4WD,Cadillac_XT5 AWD,11.241055185443606
Small SUV 4WD,Chevrolet_BLAZER AWD,11.27327284868934
Small SUV 4WD,Chevrolet_EQUINOX AWD,8.642828709657664
Small SUV 4WD,Chevrolet_EQUINOX AWD,7.392663215713882
Small SUV 4WD,Chevrolet_EQUINOX AWD,9.725076213629697
Small SUV 4WD,Chevrolet_TRAX AWD,9.131213589343437
Small SUV 4WD,Dodge_Journey AWD,12.448772841623178
Small SUV 4WD,FIAT_500X AWD,9.055177852120762
Small SUV 4WD,Ford_ECOSPORT AWD,9.408583333333333
Small SUV 4WD,Ford_EDGE AWD,10.032740164443704
Small SUV 4WD,Ford_EDGE AWD,11.072152031808494
Small SUV 4WD,Ford_ESCAPE AWD,9.702491196662637
Small SUV 4WD,Ford_ESCAPE AWD,10.19821036551438
Small SUV 4WD,GMC_TERRAIN AWD,9.047932734534776
Small SUV 4WD,GMC_TERRAIN AWD,7.392663215713882
Small SUV 4WD,GMC_TERRAIN AWD,10.226721014492753
Small SUV 4WD,Honda_CR-V AWD,8.00074095238743
Small SUV 4WD,Honda_CR-V AWD,8.723638159594602
Small SUV 4WD,Honda_PASSPORT AWD,11.280138850923088
Small SUV 4WD,Honda_PILOT AWD,11.125622978915287
Small SUV 4WD,Honda_PILOT AWD,10.665199839185528
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Kona AWD,8.56166357271988
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Kona AWD,8.57146024041358
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Santa Fe AWD,11.187482560278019
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Santa Fe AWD,10.058524983678716
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Santa Fe XL AWD,11.709849868985922
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Santa Fe XL Ultimate AWD,12.620500782472613
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Tucson AWD,10.082238158105294
Small SUV 4WD,HYUNDAI MOTOR COMPANY_Tucson AWD,10.152826097591154
Small SUV 4WD,INFINITI_QX50 AWD,8.981426680412895
Small SUV 4WD,INFINITI_QX60 AWD,10.84312934578003
Small SUV 4WD,Jaguar_F-Pace,8.126568407620718
Small SUV 4WD,Jaguar_F-Pace,9.88064082960872
Small SUV 4WD,Jaguar_F-Pace,11.835351055068875
Small SUV 4WD,Jaguar_F-Pace,12.931622968334514
Small SUV 4WD,Jaguar_Jaguar E-Pace P250,9.844703707579086
Small SUV 4WD,Jaguar_Jaguar E-Pace P300,10.040491720238247
Small SUV 4WD,Jeep_Cherokee 4X4,9.765938557011497
Small SUV 4WD,Jeep_Cherokee 4X4,9.727167524082068
Small SUV 4WD,Jeep_Cherokee 4X4,10.600074057716947
Small SUV 4WD,Jeep_Cherokee 4x4 Active Drive II,10.215572715572714
Small SUV 4WD,Jeep_Cherokee 4x4 Active Drive II,11.062362238547184
Small SUV 4WD,Jeep_Cherokee Trailhawk 4X4,10.591148624106577
Small SUV 4WD,Jeep_Cherokee Trailhawk 4X4,11.369504516262088
Small SUV 4WD,Jeep_Compass 4X4,9.45677505903417
Small SUV 4WD,Jeep_Compass 4X4,9.394829303233397
Small SUV 4WD,Jeep_Renegade 4x4,9.202952561303565
Small SUV 4WD,Jeep_Renegade 4x4,9.829974688270095
Small SUV 4WD,Jeep_Renegade Trailhawk 4x4,9.869198568943041
Small SUV 4WD,Jeep_Wrangler 4X4,9.974538656715362
Small SUV 4WD,Jeep_Wrangler 4X4,11.519284954030192
Small SUV 4WD,Jeep_Wrangler 4X4,11.819174986977268
Small SUV 4WD,Jeep_Wrangler Unlimited 4X4,10.467100247124542
Small SUV 4WD,Jeep_Wrangler Unlimited 4X4,11.50322937706115
Small SUV 4WD,Jeep_Wrangler Unlimited 4X4,12.162203504345097
Small SUV 4WD,KIA MOTORS CORPORATION_Sorento AWD,10.202324152389213
Small SUV 4WD,KIA MOTORS CORPORATION_Sorento AWD,11.288692490189394
Small SUV 4WD,KIA MOTORS CORPORATION_Sportage AWD,11.135208811671044
Small SUV 4WD,KIA MOTORS CORPORATION_Sportage AWD,10.433346640348347
Small SUV 4WD,KIA MOTORS CORPORATION_Sportage FE AWD,10.528994719415806
Small SUV 4WD,Land Rover_Discovery Sport,10.47684428389656
Small SUV 4WD,Land Rover_Discovery Sport Si4,10.635349644078499
Small SUV 4WD,Land Rover_Range Rover Evoque 237HP,9.586782445428966
Small SUV 4WD,Land Rover_Range Rover Evoque 286HP,9.983725809783332
Small SUV 4WD,Land Rover_Range Rover Evoque Cabriolet,9.833550031494394
Small SUV 4WD,Land Rover_Range Rover Velar,8.54458870212887
Small SUV 4WD,Land Rover_Range Rover Velar,10.162915579290598
Small SUV 4WD,Land Rover_Range Rover Velar,11.618002011949862
Small SUV 4WD,LEXUS_NX 300 AWD,9.645911335840347
Small SUV 4WD,LEXUS_NX 300 AWD F SPORT,9.930657879367438
Small SUV 4WD,LEXUS_NX 300h AWD,7.489932312447524
Small SUV 4WD,LEXUS_RX 350 AWD,10.777843709572227
Small SUV 4WD,LEXUS_RX 350L AWD,11.072464757349799
Small SUV 4WD,Lincoln_MKC  AWD,10.902788722122821
Small SUV 4WD,Lincoln_MKC  AWD,10.954071352284439
Small SUV 4WD,Lincoln_MKC  AWD,11.636912418533468
Small SUV 4WD,Lincoln_NAUTILUS AWD,10.691571969696968
Small SUV 4WD,Lincoln_NAUTILUS AWD,11.072152031808494
Small SUV 4WD,MAZDA_CX-5 4WD,8.9621602090025
Small SUV 4WD,MAZDA_CX-5 4WD,9.843962088587375
Small SUV 4WD,MAZDA_CX-9 4WD,10.408369692517823
Small SUV 4WD,Mercedes-Benz_AMG GLC 43 4MATIC,11.050149314967669
Small SUV 4WD,Mercedes-Benz_AMG GLC 43 4MATIC (coupe),11.182589299863709
Small SUV 4WD,Mercedes-Benz_AMG GLC 63 4MATIC,12.983803451828953
Small SUV 4WD,Mercedes-Benz_AMG GLC 63 4MATIC (coupe),12.737849610270516
Small SUV 4WD,Mercedes-Benz_AMG GLC 63 S 4MATIC (coupe),13.210443203858048
Small SUV 4WD,Mercedes-Benz_GLA 250 4MATIC,8.969610591009335
Small SUV 4WD,Mercedes-Benz_GLA 250 4MATIC,8.969610591009335
Small SUV 4WD,Mercedes-Benz_GLC 300 4MATIC,9.959629726861102
Small SUV 4WD,Mercedes-Benz_GLC 300 4MATIC (Coupe),10.162915579290598
Small SUV 4WD,Mitsubishi Motors Corporation_ECLIPSE CROSS 4WD,9.28073196971849
Small SUV 4WD,Mitsubishi Motors Corporation_ECLIPSE CROSS ES 4WD,8.993617807686668
Small SUV 4WD,Mitsubishi Motors Corporation_OUTLANDER 4WD,9.08069750772442
Small SUV 4WD,Mitsubishi Motors Corporation_OUTLANDER 4WD,10.691571969696968
Small SUV 4WD,Mitsubishi Motors Corporation_OUTLANDER SPORT 4WD,9.189613229305442
Small SUV 4WD,Mitsubishi Motors Corporation_OUTLANDER SPORT 4WD,9.32651004493788
Small SUV 4WD,NISSAN_PATHFINDER 4WD,10.66611873181423
Small SUV 4WD,NISSAN_PATHFINDER 4WD PLATINUM,11.200694444444443
Small SUV 4WD,NISSAN_ROGUE AWD,8.565248924251526
Small SUV 4WD,NISSAN_ROGUE AWD Hybrid,7.209244649592767
Small SUV 4WD,Subaru_CROSSTREK AWD,8.054631925229888
Small SUV 4WD,Subaru_CROSSTREK AWD,9.375955009898885
Small SUV 4WD,Subaru_FORESTER AWD,8.202746750083985
Small SUV 4WD,Subaru_OUTBACK AWD,8.473788843296262
Small SUV 4WD,Subaru_OUTBACK AWD,10.539421054832657
Small SUV 4WD,TOYOTA_RAV4 AWD,8.400520833333331
Small SUV 4WD,TOYOTA_RAV4 AWD,7.758043963921174
Small SUV 4WD,TOYOTA_RAV4 HYBRID AWD,5.853526165862852
Small SUV 4WD,Volkswagen_Tiguan 4Motion,9.768737133989248
Small SUV 4WD,"Volvo Cars of North America, LLC_XC40 AWD",9.027271389827039
Small SUV 4WD,"Volvo Cars of North America, LLC_XC60 AWD",10.533238247494854
Small SUV 4WD,"Volvo Cars of North America, LLC_XC60 AWD",10.339375250922368
Standard SUV 2WD,BMW_X6 sDrive35i,11.513533600268891
Standard SUV 2WD,Buick_ENCLAVE,11.11348008643282
Standard SUV 2WD,Cadillac_ESCALADE 2WD,13.695889935037837
Standard SUV 2WD,Chevrolet_C1500 SUBURBAN 2WD,13.37099851821534
Standard SUV 2WD,Chevrolet_C1500 SUBURBAN 2WD,13.37099851821534
Standard SUV 2WD,Chevrolet_C1500 SUBURBAN 2WD,13.695889935037837
Standard SUV 2WD,Chevrolet_C1500 TAHOE 2WD,13.37099851821534
Standard SUV 2WD,Chevrolet_C1500 TAHOE 2WD,13.37099851821534
Standard SUV 2WD,Chevrolet_C1500 TAHOE 2WD,13.695889935037837
Standard SUV 2WD,Chevrolet_TRAVERSE FWD,10.691571969696968
Standard SUV 2WD,Chevrolet_TRAVERSE FWD,11.11348008643282
Standard SUV 2WD,Dodge_Durango RWD,10.963823645027817
Standard SUV 2WD,Dodge_Durango RWD,13.898039111415736
Standard SUV 2WD,Ford_Expedition 2WD,12.036361853102717
Standard SUV 2WD,Ford_Expedition MAX 2WD,12.3797149122807
Standard SUV 2WD,Ford_EXPLORER FFV 2WD,12.021597839790111
Standard SUV 2WD,Ford_EXPLORER FWD,10.812475100364681
Standard SUV 2WD,Ford_EXPLORER FWD,12.021597839790111
Standard SUV 2WD,Ford_Flex FWD,12.3797149122807
Standard SUV 2WD,GMC_ACADIA FWD,10.226721014492753
Standard SUV 2WD,GMC_ACADIA FWD,11.373077809528874
Standard SUV 2WD,GMC_C1500 YUKON 2WD,13.37099851821534
Standard SUV 2WD,GMC_C1500 YUKON 2WD,13.37099851821534
Standard SUV 2WD,GMC_C1500 YUKON 2WD,13.695889935037837
Standard SUV 2WD,GMC_C1500 YUKON XL 2WD,13.37099851821534
Standard SUV 2WD,GMC_C1500 YUKON XL 2WD,13.37099851821534
Standard SUV 2WD,GMC_C1500 YUKON XL 2WD,13.695889935037837
Standard SUV 2WD,INFINITI_QX80 2WD,14.469757088839126
Standard SUV 2WD,Jeep_Grand Cherokee 4X2,10.963823645027817
Standard SUV 2WD,Lincoln_MKT FWD,12.224972497249723
Standard SUV 2WD,Lincoln_Navigator 2WD,12.55984959729453
Standard SUV 2WD,Lincoln_Navigator L 2WD,13.135562852638024
Standard SUV 2WD,NISSAN_ARMADA 2WD,14.73600156205297
Standard SUV 2WD,TOYOTA_4RUNNER 2WD,12.763146709207849
Standard SUV 2WD,TOYOTA_SEQUOIA 2WD,15.868859518926307
Standard SUV 2WD,"Volvo Cars of North America, LLC_XC90 FWD",9.714512769469465
Standard SUV 4WD,Audi_Q7,11.017747372595673
Standard SUV 4WD,Audi_Q7,11.145920207993731
Standard SUV 4WD,Audi_Q8,12.511214360054536
Standard SUV 4WD,Bentley_Bentayga,13.566654362074166
Standard SUV 4WD,BMW_X5 xDrive40i,10.486793493122182
Standard SUV 4WD,BMW_X5 xDrive50i,12.544175657346223
Standard SUV 4WD,BMW_X6 M,14.562657231244206
Standard SUV 4WD,BMW_X6 xDrive35i,11.629432869569229
Standard SUV 4WD,BMW_X6 xDrive50i,12.544175657346223
Standard SUV 4WD,BMW_X7 xDrive40i,10.80016269644486
Standard SUV 4WD,BMW_X7 xDrive50i,13.442369604145233
Standard SUV 4WD,Buick_ENCLAVE AWD,11.668605526038588
Standard SUV 4WD,Cadillac_ESCALADE 4WD,14.171089837050603
Standard SUV 4WD,Chevrolet_K1500 SUBURBAN 4WD,14.317558820903638
Standard SUV 4WD,Chevrolet_K1500 SUBURBAN 4WD,14.31729737187564
Standard SUV 4WD,Chevrolet_K1500 SUBURBAN 4WD,14.641886353968895
Standard SUV 4WD,Chevrolet_K1500 TAHOE 4WD,13.580518668206311
Standard SUV 4WD,Chevrolet_K1500 TAHOE 4WD,13.580518668206311
Standard SUV 4WD,Chevrolet_K1500 TAHOE 4WD,13.94641064257028
Standard SUV 4WD,Chevrolet_TRAVERSE AWD,11.622077778765986
Standard SUV 4WD,Dodge_Durango AWD,11.321783615879035
Standard SUV 4WD,Dodge_Durango AWD,14.094242411531951
Standard SUV 4WD,Dodge_Durango SRT AWD,15.55693162076598
Standard SUV 4WD,Ford_Expedition 4WD,12.440213635434075
Standard SUV 4WD,Ford_Expedition MAX 4WD,13.06747685185185
Standard SUV 4WD,Ford_EXPLORER AWD,11.35134298202011
Standard SUV 4WD,Ford_EXPLORER AWD,12.646421281087637
Standard SUV 4WD,Ford_EXPLORER AWD,13.230059584073915
Standard SUV 4WD,Ford_EXPLORER FFV AWD,12.735987401972729
Standard SUV 4WD,Ford_FLEX AWD,13.836151960784312
Standard SUV 4WD,Ford_FLEX AWD,13.06747685185185
Standard SUV 4WD,GMC_ACADIA AWD,10.691571969696968
Standard SUV 4WD,GMC_ACADIA AWD,11.68872661074448
Standard SUV 4WD,GMC_K1500 YUKON 4WD,13.580518668206311
Standard SUV 4WD,GMC_K1500 YUKON 4WD,13.580518668206311
Standard SUV 4WD,GMC_K1500 YUKON 4WD,13.94641064257028
Standard SUV 4WD,GMC_K1500 YUKON XL 4WD,14.317558820903638
Standard SUV 4WD,GMC_K1500 YUKON XL 4WD,14.31729737187564
Standard SUV 4WD,GMC_K1500 YUKON XL 4WD,14.641886353968895
Standard SUV 4WD,INFINITI_QX80 4WD,15.68097222222222
Standard SUV 4WD,Jeep_Grand Cherokee 4X4,11.321783615879035
Standard SUV 4WD,Jeep_Grand Cherokee 4X4,14.094242411531951
Standard SUV 4WD,Jeep_Grand Cherokee SRT 4x4,15.736995927724921
Standard SUV 4WD,Jeep_Grand Cherokee Trackhawk 4x4,17.677199429835436
Standard SUV 4WD,Lamborghini_Urus,16.881954462698598
Standard SUV 4WD,Land Rover_Discovery,10.36900175157083
Standard SUV 4WD,Land Rover_Discovery,13.276133415363311
Standard SUV 4WD,Land Rover_Range Rover,13.001242742988957
Standard SUV 4WD,Land Rover_Range Rover LWB,13.001242742988957
Standard SUV 4WD,Land Rover_Range Rover LWB SVA,15.56197498682298
Standard SUV 4WD,Land Rover_Range Rover Sport,9.646148683100737
Standard SUV 4WD,Land Rover_Range Rover Sport,12.39903129788161
Standard SUV 4WD,Land Rover_Range Rover Sport,12.574755996072412
Standard SUV 4WD,Land Rover_Range Rover Sport SVR,14.307369379342784
Standard SUV 4WD,Land Rover_Range Rover SV Coupe,15.099733160433274
Standard SUV 4WD,Land Rover_Range Rover SVA,9.646148683100737
Standard SUV 4WD,Land Rover_Range Rover SVA,12.39903129788161
Standard SUV 4WD,Land Rover_Range Rover SVA,15.099733160433274
Standard SUV 4WD,LEXUS_GX 460,14.612959707096246
Standard SUV 4WD,LEXUS_LX 570,15.809344096284047
Standard SUV 4WD,LEXUS_RX 450h AWD,7.9002913163760775
Standard SUV 4WD,LEXUS_RX 450hL AWD,8.110847701149424
Standard SUV 4WD,Lincoln_MKT AWD,13.836151960784312
Standard SUV 4WD,Lincoln_Navigator 4WD,13.298275816579599
Standard SUV 4WD,MASERATI_LEVANTE,13.744468272425896
Standard SUV 4WD,MASERATI_LEVANTE GTS,15.312751589011784
Standard SUV 4WD,MASERATI_LEVANTE S,14.012461699461655
Standard SUV 4WD,MASERATI_LEVANTE Trofeo,15.312751589011784
Standard SUV 4WD,Mercedes-Benz_AMG G 63,16.9898719578554
Standard SUV 4WD,Mercedes-Benz_AMG GLE 43 4MATIC,12.419391600182335
Standard SUV 4WD,Mercedes-Benz_AMG GLE 43 4MATIC (coupe),12.619417425376403
Standard SUV 4WD,Mercedes-Benz_AMG GLE 63,16.716622721920963
Standard SUV 4WD,Mercedes-Benz_AMG GLE 63 S,15.479328173877182
Standard SUV 4WD,Mercedes-Benz_AMG GLE 63 S (coupe),15.265347689139254
Standard SUV 4WD,Mercedes-Benz_AMG GLS 63,15.880966527356733
Standard SUV 4WD,Mercedes-Benz_G 550,16.25656292692142
Standard SUV 4WD,Mercedes-Benz_GLE 400 4MATIC,12.04665656012114
Standard SUV 4WD,Mercedes-Benz_GLS 450 4MATIC,12.916213638793097
Standard SUV 4WD,Mercedes-Benz_GLS 550 4MATIC,15.111082915213148
Standard SUV 4WD,NISSAN_ARMADA 4WD,15.474643640350877
Standard SUV 4WD,Porsche_Cayenne,11.3768734562527
Standard SUV 4WD,Porsche_Cayenne S,11.785478671877607
Standard SUV 4WD,Porsche_Cayenne Turbo,13.857100636452362
Standard SUV 4WD,Subaru_ASCENT,10.269181849007563
Standard SUV 4WD,Subaru_ASCENT LIMITED/TOURING,10.665731810356423
Standard SUV 4WD,TOYOTA_4RUNNER 4WD,13.088563982712888
Standard SUV 4WD,TOYOTA_4RUNNER 4WD,13.088563982712888
Standard SUV 4WD,TOYOTA_HIGHLANDER AWD,10.581476516306848
Standard SUV 4WD,TOYOTA_HIGHLANDER AWD,10.646517841920478
Standard SUV 4WD,TOYOTA_HIGHLANDER AWD LE,10.367767732911359
Standard SUV 4WD,TOYOTA_HIGHLANDER HYBRID AWD,8.271747450699056
Standard SUV 4WD,TOYOTA_HIGHLANDER HYBRID AWD LE,8.13685758729917
Standard SUV 4WD,TOYOTA_LAND CRUISER WAGON 4WD,15.754704238056323
Standard SUV 4WD,TOYOTA_SEQUOIA 4WD,16.330150123463643
Standard SUV 4WD,Volkswagen_Atlas 4Motion,12.198218264731253
Standard SUV 4WD,"Volvo Cars of North America, LLC_XC90 AWD",10.691231794139885
Standard SUV 4WD,"Volvo Cars of North America, LLC_XC90 AWD",10.339375250922368
